64779fd2d814571ac5053f91,2023-07-04T00:01:00.159z,0.83153,0.8028,0.99275,-0.48447,-0.43087,-0.64852
64779fd2d814571ac5053f91,2023-07-04T00:02:00.159z,-0.10913,0.8676,-0.7339,0.15481,-0.08244,0.71806
64779fd2d814571ac5053f91,2023-07-04T00:03:00.159z,0.03526,-0.94729,0.48471,-0.20036,0.61551,-0.96185
64779fd2d814571ac5053f91,2023-07-04T00:04:00.159z,-0.99158,-0.34622,-0.52843,-0.59218,-0.02594,0.05514
64779fd2d814571ac5053f91,2023-07-04T00:05:00.159z,-0.8738,0.70572,0.60251,0.30911,0.5781,0.17992
64779fd2d814571ac5053f91,2023-07-04T00:06:00.159z,0.93274,-0.52823,-0.03966,-0.93656,-0.39822,-0.32665
64779fd2d814571ac5053f91,2023-07-04T00:07:00.159z,0.66851,0.67898,0.0049,0.49565,0.02362,0.03214
64779fd2d814571ac5053f91,2023-07-04T00:08:00.159z,-0.73634,-0.84348,-0.53179,0.80292,-0.8359,-0.62567
64779fd2d814571ac5053f91,2023-07-04T00:09:00.159z,0.82861,0.00261,-0.72848,0.22196,-0.34219,-0.81489
64779fd2d814571ac5053f91,2023-07-04T00:10:00.159z,-0.94183,0.33055,0.7511,-0.88112,-0.85681,-0.51568
