64779fd3d814571ac5053f92,2023-07-10T00:10:00.703z,0.76866,0.50709,-0.14743,-0.51346,0.78604,-0.74713
64779fd3d814571ac5053f92,2023-07-10T00:20:00.703z,0.49034,-0.78231,0.85063,-0.83159,-0.87521,0.16061
64779fd3d814571ac5053f92,2023-07-10T00:30:00.703z,-0.61046,-0.96617,0.02777,-0.91953,0.43201,0.08115
64779fd3d814571ac5053f92,2023-07-10T00:40:00.703z,0.54923,0.1365,0.05502,-0.22834,0.10448,-0.60161
64779fd3d814571ac5053f92,2023-07-10T00:50:00.703z,0.45195,-0.82515,-0.15463,-0.86428,-0.53868,0.46096
64779fd3d814571ac5053f92,2023-07-10T01:00:00.703z,-0.81477,-0.40495,0.58554,-0.6419,-0.46546,0.85023
64779fd3d814571ac5053f92,2023-07-10T01:10:00.703z,0.84145,0.50819,0.2408,0.59888,0.0883,-0.44891
64779fd3d814571ac5053f92,2023-07-10T01:20:00.703z,-0.16513,-0.95425,-0.20815,0.36899,0.68843,-0.14245
64779fd3d814571ac5053f92,2023-07-10T01:30:00.703z,0.60333,-0.5075,-0.48599,-0.27947,0.76783,0.04138
64779fd3d814571ac5053f92,2023-07-10T01:40:00.703z,-0.36769,-0.15843,0.56988,-0.04483,0.395,-0.46288
