64779fd1d814571ac5053f8f,2023-07-25T00:01:00.884z,0.99336,0.63188,-0.8113,0.69182,-0.3157,0.02675
64779fd1d814571ac5053f8f,2023-07-25T00:02:00.884z,0.62591,-0.59369,0.18871,-0.88457,0.77183,-0.06607
64779fd1d814571ac5053f8f,2023-07-25T00:03:00.884z,-0.16716,-0.63259,0.35674,0.90475,-0.91912,0.11232
64779fd1d814571ac5053f8f,2023-07-25T00:04:00.884z,-0.32706,0.82347,-0.18245,-0.73541,0.4874,-0.20421
64779fd1d814571ac5053f8f,2023-07-25T00:05:00.884z,0.84946,0.39361,0.29712,0.84945,-0.07696,0.93645
64779fd1d814571ac5053f8f,2023-07-25T00:06:00.884z,0.72639,0.23391,0.83502,0.91009,0.39124,0.26335
64779fd1d814571ac5053f8f,2023-07-25T00:07:00.884z,0.40896,-0.09568,-0.40964,-0.32958,-0.95795,0.68435
64779fd1d814571ac5053f8f,2023-07-25T00:08:00.884z,-0.24251,-0.2458,0.81549,0.12077,0.57546,0.93046
64779fd1d814571ac5053f8f,2023-07-25T00:09:00.884z,0.53419,-0.89744,-0.95898,0.05666,0.66153,-0.61686
64779fd1d814571ac5053f8f,2023-07-25T00:10:00.884z,0.31196,0.73593,0.296,0.39169,-0.11536,-0.65816
