64779fd3d814571ac5053f94,2023-04-20T00:01:00.846z,0.94239,0.37917,0.77826,0.71296,-0.65691,-0.10904
64779fd3d814571ac5053f94,2023-04-20T00:02:00.846z,0.39258,-0.50994,-0.76503,-0.98458,0.11342,-0.68635
64779fd3d814571ac5053f94,2023-04-20T00:03:00.846z,-0.89865,0.62482,0.36615,-0.22462,0.17437,-0.76225
64779fd3d814571ac5053f94,2023-04-20T00:04:00.846z,0.39918,0.73624,-0.30445,0.11524,0.17239,0.98213
64779fd3d814571ac5053f94,2023-04-20T00:05:00.846z,-0.54286,0.96983,-0.67699,-0.2293,-0.67351,0.78183
64779fd3d814571ac5053f94,2023-04-20T00:06:00.846z,0.62477,0.81444,-0.15951,0.97391,0.1582,-0.73883
64779fd3d814571ac5053f94,2023-04-20T00:07:00.846z,0.26777,0.84461,0.5138,-0.70394,-0.50178,0.44815
64779fd3d814571ac5053f94,2023-04-20T00:08:00.846z,-0.44034,0.19106,0.31319,0.79934,0.9717,0.22748
64779fd3d814571ac5053f94,2023-04-20T00:09:00.846z,-0.06214,-0.68644,0.24583,-0.60002,-0.98241,-0.59488
64779fd3d814571ac5053f94,2023-04-20T00:10:00.846z,0.03707,-0.88705,-0.11602,-0.97245,0.5379,-0.57717
