64779fd3d814571ac5053f92,2023-04-09T00:01:00.983z,0.06458,-0.51486,-0.51126,0.34351,-0.53172,0.40423
64779fd3d814571ac5053f92,2023-04-09T00:02:00.983z,-0.33323,0.33723,-0.59187,-0.55095,-0.4894,-0.03174
64779fd3d814571ac5053f92,2023-04-09T00:03:00.983z,-0.52876,-0.8048,-0.38372,0.91662,0.38104,0.12416
64779fd3d814571ac5053f92,2023-04-09T00:04:00.983z,-0.95999,0.10267,0.618,-0.08916,0.73567,-0.60362
64779fd3d814571ac5053f92,2023-04-09T00:05:00.983z,0.50194,0.81929,0.24855,-0.52039,-0.82228,-0.31697
64779fd3d814571ac5053f92,2023-04-09T00:06:00.983z,-0.81804,0.89124,-0.03148,-0.4366,0.54773,-0.58634
64779fd3d814571ac5053f92,2023-04-09T00:07:00.983z,0.17548,0.76768,0.40934,-0.29784,-0.69955,-0.82759
64779fd3d814571ac5053f92,2023-04-09T00:08:00.983z,-0.17001,-0.23557,-0.3517,0.77842,-0.61513,-0.39395
64779fd3d814571ac5053f92,2023-04-09T00:09:00.983z,0.37821,0.02995,0.20526,-0.82818,0.96975,0.18199
64779fd3d814571ac5053f92,2023-04-09T00:10:00.983z,-0.73526,-0.08631,-0.65778,0.83816,0.11612,0.57621
