64779fd3d814571ac5053f92,2023-05-19T00:01:00.406z,0.13506,0.33301,0.42632,-0.64418,-0.61314,-0.2039
64779fd3d814571ac5053f92,2023-05-19T00:02:00.406z,-0.79829,0.20635,-0.94449,-0.09747,-0.47699,0.94791
64779fd3d814571ac5053f92,2023-05-19T00:03:00.406z,-0.5559,-0.81805,-0.27294,-0.93415,0.92713,-0.64857
64779fd3d814571ac5053f92,2023-05-19T00:04:00.406z,-0.6394,-0.75177,-0.00343,0.29294,-0.247,0.82952
64779fd3d814571ac5053f92,2023-05-19T00:05:00.406z,-0.51824,-0.67424,-0.31043,-0.76533,0.80743,0.19086
64779fd3d814571ac5053f92,2023-05-19T00:06:00.406z,0.65989,-0.67949,0.93718,-0.20311,-0.34586,-0.57848
64779fd3d814571ac5053f92,2023-05-19T00:07:00.406z,0.67043,-0.02623,-0.25128,0.13113,-0.49928,0.56036
64779fd3d814571ac5053f92,2023-05-19T00:08:00.406z,-0.79128,-0.0945,0.78983,-0.78544,-0.20645,0.05243
64779fd3d814571ac5053f92,2023-05-19T00:09:00.406z,-0.32343,0.4739,0.34813,0.39006,0.08033,0.04222
64779fd3d814571ac5053f92,2023-05-19T00:10:00.406z,0.56501,0.80803,-0.12175,-0.73524,0.47786,0.66919
