64779fd3d814571ac5053f93,2023-04-20T00:01:00.827z,-0.08037,-0.3015,-0.62418,0.81106,0.64822,-0.2785
64779fd3d814571ac5053f93,2023-04-20T00:02:00.827z,0.91673,-0.2332,-0.41943,-0.6108,-0.87786,-0.38567
64779fd3d814571ac5053f93,2023-04-20T00:03:00.827z,-0.25689,0.39289,0.93147,-0.9986,0.75446,0.91208
64779fd3d814571ac5053f93,2023-04-20T00:04:00.827z,0.88687,-0.0729,-0.63658,-0.02722,-0.69111,0.01958
64779fd3d814571ac5053f93,2023-04-20T00:05:00.827z,-0.06828,0.18352,-0.98007,0.51495,-0.82689,-0.71543
64779fd3d814571ac5053f93,2023-04-20T00:06:00.827z,-0.915,0.05784,-0.19262,-0.33506,-0.77882,0.41315
64779fd3d814571ac5053f93,2023-04-20T00:07:00.827z,0.88616,0.14752,0.96369,0.80372,0.23849,0.88649
64779fd3d814571ac5053f93,2023-04-20T00:08:00.827z,0.17626,0.33568,-0.31836,-0.24751,0.07446,-0.28711
64779fd3d814571ac5053f93,2023-04-20T00:09:00.827z,0.39729,-0.45279,-0.75295,-0.89553,0.42645,-0.43794
64779fd3d814571ac5053f93,2023-04-20T00:10:00.827z,0.55801,0.88543,0.07329,0.45297,-0.485,-0.90269
