64779fd4d814571ac5053f95,2023-03-19T00:10:00.510z,0.27182,-0.05353,-0.7599,-0.85585,-0.45027,-0.78394
64779fd4d814571ac5053f95,2023-03-19T00:20:00.510z,-0.93907,-0.93548,0.45443,0.43434,-0.38757,-0.74486
64779fd4d814571ac5053f95,2023-03-19T00:30:00.510z,0.18737,0.07743,-0.13273,-0.35809,-0.82198,-0.73547
64779fd4d814571ac5053f95,2023-03-19T00:40:00.510z,-0.7722,-0.09637,0.47853,0.26608,0.94081,0.52384
64779fd4d814571ac5053f95,2023-03-19T00:50:00.510z,0.62432,-0.15324,-0.71143,0.33305,-0.90749,0.49972
64779fd4d814571ac5053f95,2023-03-19T01:00:00.510z,-0.50924,-0.2118,0.62398,-0.55284,-0.17513,-0.34941
64779fd4d814571ac5053f95,2023-03-19T01:10:00.510z,0.09769,0.80184,-0.89279,-0.41334,0.2223,-0.90917
64779fd4d814571ac5053f95,2023-03-19T01:20:00.510z,-0.94336,0.60975,0.58246,-0.59647,0.67138,0.12219
64779fd4d814571ac5053f95,2023-03-19T01:30:00.510z,0.46668,-0.6665,-0.6278,-0.07115,-0.16847,-0.656
64779fd4d814571ac5053f95,2023-03-19T01:40:00.510z,0.12479,-0.26185,-0.80442,0.33826,-0.56159,0.09376
