64779fd1d814571ac5053f8e,2023-07-01T00:10:00.415z,0.53488,-0.95415,0.36261,-0.27922,-0.49051,-0.62767
64779fd1d814571ac5053f8e,2023-07-01T00:20:00.415z,-0.95843,0.84572,-0.91728,-0.63758,0.25359,-0.35874
64779fd1d814571ac5053f8e,2023-07-01T00:30:00.415z,-0.59635,-0.22456,-0.13538,0.81501,0.72853,-0.9356
64779fd1d814571ac5053f8e,2023-07-01T00:40:00.415z,0.19545,-0.62497,-0.99151,0.18884,0.0712,-0.80914
64779fd1d814571ac5053f8e,2023-07-01T00:50:00.415z,-0.57224,-0.94432,-0.75437,0.4085,-0.35874,-0.26014
64779fd1d814571ac5053f8e,2023-07-01T01:00:00.415z,-0.817,0.16091,0.58717,0.71937,0.73806,0.42509
64779fd1d814571ac5053f8e,2023-07-01T01:10:00.415z,-0.14227,-0.8302,0.5353,0.0274,0.20975,-0.20438
64779fd1d814571ac5053f8e,2023-07-01T01:20:00.415z,0.79652,-0.3982,-0.00709,-0.30953,0.76368,0.22855
64779fd1d814571ac5053f8e,2023-07-01T01:30:00.415z,-0.62244,-0.32514,-0.09555,-0.03081,0.61959,0.6184
64779fd1d814571ac5053f8e,2023-07-01T01:40:00.415z,-0.29887,-0.63852,-0.19934,0.02482,-0.06595,-0.79561
