64779fd1d814571ac5053f8c,2023-06-07T00:10:00.614z,0.8863,-0.08438,-0.68582,0.82633,0.4522,-0.62432
64779fd1d814571ac5053f8c,2023-06-07T00:20:00.614z,-0.88528,-0.461,-0.13937,-0.6043,-0.75351,0.42797
64779fd1d814571ac5053f8c,2023-06-07T00:30:00.614z,-0.63673,-0.02787,-0.58346,0.43343,-0.41989,0.75043
64779fd1d814571ac5053f8c,2023-06-07T00:40:00.614z,0.31792,0.96646,0.93388,0.10687,-0.86571,-0.44771
64779fd1d814571ac5053f8c,2023-06-07T00:50:00.614z,0.18487,0.68883,0.18954,0.48147,0.11417,0.2482
64779fd1d814571ac5053f8c,2023-06-07T01:00:00.614z,0.75224,0.97264,-0.43244,-0.22716,-0.16512,0.30543
64779fd1d814571ac5053f8c,2023-06-07T01:10:00.614z,-0.35025,-0.22286,0.75922,0.97717,0.72227,-0.37433
64779fd1d814571ac5053f8c,2023-06-07T01:20:00.614z,0.1969,-0.78804,0.93858,0.90593,-0.57595,-0.30783
64779fd1d814571ac5053f8c,2023-06-07T01:30:00.614z,-0.71768,0.37753,-0.89955,-0.76845,0.26859,-0.06066
64779fd1d814571ac5053f8c,2023-06-07T01:40:00.614z,0.501,-0.48258,-0.39298,-0.92391,0.81629,0.83128
