64779fd2d814571ac5053f91,2023-05-05T00:10:00.678z,0.33619,-0.05798,0.84889,0.97883,-0.12275,-0.73827
64779fd2d814571ac5053f91,2023-05-05T00:20:00.678z,-0.07851,-0.18023,-0.73251,0.74606,-0.91279,0.91971
64779fd2d814571ac5053f91,2023-05-05T00:30:00.678z,0.44319,0.45203,0.32013,0.10443,-0.70713,-0.2821
64779fd2d814571ac5053f91,2023-05-05T00:40:00.678z,-0.14272,0.29118,0.70785,-0.27375,0.40352,-0.20269
64779fd2d814571ac5053f91,2023-05-05T00:50:00.678z,-0.00206,-0.27143,0.20347,0.52529,-0.20493,-0.73228
64779fd2d814571ac5053f91,2023-05-05T01:00:00.678z,-0.32741,0.11351,-0.92983,0.80002,-0.23731,0.55697
64779fd2d814571ac5053f91,2023-05-05T01:10:00.678z,-0.02322,-0.05508,-0.68388,-0.74193,0.10594,0.36172
64779fd2d814571ac5053f91,2023-05-05T01:20:00.678z,-0.57986,0.84811,0.43661,-0.91262,0.54294,-0.2079
64779fd2d814571ac5053f91,2023-05-05T01:30:00.678z,0.04627,-0.77818,-0.83352,0.20282,0.6698,-0.34333
64779fd2d814571ac5053f91,2023-05-05T01:40:00.678z,-0.34692,-0.82568,-0.49256,-0.36734,-0.84699,0.43445
