64779fd2d814571ac5053f90,2023-03-08T00:01:00.985z,0.40476,-0.81241,0.09877,0.93774,-0.63619,0.98058
64779fd2d814571ac5053f90,2023-03-08T00:02:00.985z,0.18965,0.02948,-0.96584,-0.90353,0.37775,-0.08675
64779fd2d814571ac5053f90,2023-03-08T00:03:00.985z,-0.39134,-0.12304,-0.08994,0.42249,0.48165,-0.676
64779fd2d814571ac5053f90,2023-03-08T00:04:00.985z,-0.12827,-0.43847,-0.65078,-0.5549,0.37425,-0.33162
64779fd2d814571ac5053f90,2023-03-08T00:05:00.985z,0.43357,0.15523,0.18463,0.78058,0.06817,-0.64923
64779fd2d814571ac5053f90,2023-03-08T00:06:00.985z,0.63995,0.80892,0.4331,-0.58281,-0.57321,-0.03586
64779fd2d814571ac5053f90,2023-03-08T00:07:00.985z,-0.80458,-0.34709,-0.33125,-0.38025,-0.86437,0.18152
64779fd2d814571ac5053f90,2023-03-08T00:08:00.985z,-0.63115,0.69484,0.32241,0.72977,-0.08689,-0.01314
64779fd2d814571ac5053f90,2023-03-08T00:09:00.985z,-0.59275,0.02367,-0.3535,-0.97642,-0.32204,-0.42572
64779fd2d814571ac5053f90,2023-03-08T00:10:00.985z,0.69694,0.55547,0.74921,0.40634,0.22035,0.32263
